# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_11
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_11
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
4.04805   20.3478
7.39355   18.4874
12.3213   16.2685
20.4903   13.5577
28.6591   11.8964
40.572   9.84148
56.9979   7.90333
81.135   6.21714
110.348   4.98852
127.694   4.37035
148.278   3.93676
168.324   3.49229
193.741   3.09283
255.25   2.45023
326.774   1.93195
387.391   1.61029
485.95   1.14791
736.056   0.790404
+KVIDZALine
ID:Z=1 A=2
1	2
18
3.7135   27.8749
7.059   25.7674
12.3213   23.0452
21.5113   19.6349
32.4032   16.6619
50.1024   13.3392
69.8438   11.2406
94.3505   9.31687
121.58   7.6992
155.277   6.51874
205.992   5.25085
268.164   4.09717
316.978   3.53094
394.533   2.96471
498.547   2.33782
641.828   1.82103
780.971   1.46714
1077.7   1.03445
+KVIDZALine
ID:Z=1 A=3
1	3
19
3.88077   33.0114
7.059   30.8678
12.3213   28.2041
19.8095   25.1
27.9784   22.3893
38.8702   19.7224
53.5061   16.9243
72.2264   14.4322
89.2449   12.6834
118.517   10.4974
158   8.66106
200.018   7.15896
268.609   5.71912
353.425   4.5122
419.346   3.8547
494.293   3.26293
601.914   2.73014
805.285   2.05562
1241.22   1.22864
+KVIDZALine
ID:Z=2 A=3
2	3
22
2.28689   78.177
4.86887   74.9132
9.29513   70.8679
15.5657   66.0872
27.0002   59.008
37.6969   54.0433
53.9265   48.2052
78.6398   41.6869
119.583   34.102
150.566   30.213
208.476   25.0184
250.198   22.129
298.393   19.7021
356.559   17.4914
435.323   15.0891
524.41   13.1422
606.95   11.7725
744.286   9.94824
881.115   8.72276
1147.02   6.8485
1555.12   4.61896
1936.04   2.7554
+KVIDZALine
ID:Z=2 A=4
2	4
24
2.28048   88.2043
4.71792   84.5313
9.59279   79.952
16.9051   74.5617
29.3236   66.6525
41.6174   61.0612
59.5602   54.3841
86.372   47.0381
131.465   38.4996
165.589   34.1111
194.789   31.181
230.181   28.2439
280.097   24.9765
332.553   22.2335
397.92   19.6512
481.236   17.0341
567.765   15.2214
671.356   13.5042
816.384   11.4531
978.473   10.022
1094.25   9.1157
1267.31   7.82776
1718.23   5.2996
2059.48   3.58236
+KVIDZALine
ID:Z=2 A=5
2	5
16
2.9343   94.4937
15.9453   84.2115
28.0119   76.0644
44.0657   68.0297
72.2911   58.5341
126.052   46.3548
193.311   36.6143
278.444   29.8561
367.477   24.9564
429.011   22.6439
539.61   19.3504
603.345   17.8788
770.06   15.1938
1384   8.96465
1575.17   7.71023
2101.29   5.08333
+KVIDZALine
ID:Z=2 A=6
2	6
22
2.82024   102.441
5.38411   98.1784
11.7938   92.8761
20.7673   86.586
35.621   77.6646
50.2518   70.835
72.0447   63.1415
104.093   54.6161
159.216   44.7393
200.238   39.6449
242.542   35.2782
274.59   32.887
320.74   29.768
402.784   25.8172
486.109   22.9062
580.973   20.099
695.065   17.7078
811.721   15.6804
970.681   13.6531
1183.48   11.6257
1543.71   9.28646
2087.27   6.71108
+KVIDCutLine
OK:PIEDESTAL
above
9
29.7528   4.23737
79.7906   2.54545
191.413   1.19444
297.263   0.90404
430.055   0.878788
566.697   0.815656
711.037   0.714646
863.075   0.613636
1353.83   0.613636
!
# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_43
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_43
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1	1
16
3.41684   20.7027
6.76668   18.6507
12.1264   16.5988
20.1661   13.833
28.2057   12.1379
39.9301   10.0413
55.6744   8.03396
79.4583   6.29424
108.602   5.08981
146.376   3.98192
191.343   3.21626
252.515   2.46877
331.327   1.84497
422.098   1.35677
525.369   1.01775
682.995   0.678725
+KVIDZALine
ID:Z=1 A=2
1	2
18
2.74687   28.5538
6.4317   26.1449
12.1264   23.5131
21.171   20.0336
31.8905   17.0002
49.3097   13.61
68.7388   11.4688
92.8577   9.50604
119.656   7.85553
152.82   6.6511
202.733   5.35746
260.241   4.21471
314.48   3.62588
396.75   2.97369
488.605   2.44204
603.376   1.92324
775.41   1.47775
1064.69   0.943163
+KVIDZALine
ID:Z=1 A=3
1	3
21
3.41684   33.5499
6.4317   31.3195
12.1264   28.7768
19.4961   25.6096
27.5357   22.8439
38.2552   20.1228
52.6595   17.2679
71.0837   14.7252
87.8329   12.9409
116.642   10.7105
134.558   9.73939
155.5   8.83691
175.65   8.02691
200.027   7.30128
266.192   5.821
344.196   4.6745
470.258   3.54252
631.196   2.73502
771.983   2.15358
1015.78   1.53299
1320.13   1.15007
+KVIDZALine
ID:Z=2 A=3
2	3
22
2.83367   79.7485
5.19551   76.4242
9.91918   72.2968
15.8238   67.4224
26.8457   60.1947
37.4739   55.1335
53.2195   49.1759
77.6251   42.5272
117.776   34.7767
148.087   30.8173
204.771   25.532
237.049   23.1975
296.489   20.0039
364.588   17.408
428.358   15.4283
513.777   13.486
598.803   12.0853
715.237   10.4343
863.201   8.95615
1130.53   6.88156
1523.34   4.36663
1898.62   2.1932
+KVIDZALine
ID:Z=2 A=4
2	4
25
3.20436   90.02
